id_siniestro,id_poliza,id_asegurado,id_vehiculo,id_conductor,id_proveedor,ramo,cobertura,fecha_ocurrencia,fecha_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,ciudad,descripcion,documentos_completos,beneficiario,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,historial_siniestros_vehiculo,historial_siniestros_conductor,historial_solo_rc_asegurado,tipo_impacto,hora_evento,tercero_identificado,evidencia_camaras,tipo_via,clima,documento_inconsistente,relato_ilogico,narrativa_cluster_id,similitud_narrativa_max,etiqueta_fraude_simulada,perfil_riesgo_generacion,suma_asegurada,deducible,canal_venta,proveedor_en_lista_restrictiva,proveedor_casos_observados_ultimo_anio,ratio_monto_suma_asegurada,score_reglas,score_modelo_simulado,score_final,nivel_riesgo,alertas_activadas,reglas_criticas_activadas,accion_sugerida
SIN-00767,POL-00019,ASEG-00096,VEH-00045,COND-00039,PROV-0001,Vehiculos,Gastos Medicos por Accidente,2025-10-05,2025-10-07,1210,1100,1210,Pago Parcial,Quito Centro,Quito,Ruptura de cristal por objeto en via. Se presenta factura y evidencia fotografica.,Si,PROV-0001,141,224,2,4,1,1,3,Frontal,8,Si,No,Perimetral,Noche seca,No,No,,0.36,0,normal,25300,250,Broker,No,0,0.0478,14,30.3,19.7,Verde Bajo,Alta frecuencia de reclamos del asegurado | Frecuencia atipica de reclamos solo RC,,Continuar flujo normal con controles estandar
SIN-00768,POL-00290,ASEG-00248,,,PROV-0019,Generales,Incendio,2024-04-19,2024-04-19,4620,4220,2770,Pago Parcial,Guayaquil Centro,Guayaquil,Colision posterior a baja velocidad durante trafico pesado. El tercero fue identificado y se adjunta contacto.,Si,PROV-0019,217,148,0,1,0,0,0,Frontal,12,No,No,Parqueadero,Despejado,No,No,,0.15,0,normal,25000,250,Directo Web,No,1,0.1848,0,8.9,3.1,Verde Bajo,Sin alertas relevantes,,Continuar flujo normal con controles estandar
SIN-00769,POL-00037,ASEG-00201,VEH-00084,COND-00450,PROV-0005,Vehiculos,Danos Propios,2024-01-18,2024-01-20,17360,20790,6950,Pago Parcial,Manta,Manta,Choque menor en parqueadero con dano en parachoques. Administracion entrega reporte interno.,Si,PROV-0005,216,149,2,0,0,1,0,Frontal,18,No,No,Perimetral,Neblina,No,Si,,0.53,0,normal,57400,1000,Sucursal,No,2,0.3024,11,9.4,56.4,Amarillo Medio,Relato ilogico frente al tipo de impacto | Evento sin tercero identificado ni evidencia de camaras,RF-04,Escalar a revision documental y validacion de soportes
SIN-00770,POL-00430,ASEG-00348,,,PROV-0030,Generales,Dano por Agua,2025-11-28,2025-11-29,9230,10520,9230,Pago Total,Quito Sur,Quito,Colision posterior a baja velocidad durante trafico pesado. El tercero fue identificado y se adjunta contacto.,Si,PROV-0030,243,122,1,3,0,0,0,Lateral,18,Si,No,Parqueadero,Noche seca,No,No,,0.17,0,normal,50000,500,Banca Seguros,No,0,0.1846,8,24.7,13.9,Verde Bajo,Alta frecuencia de reclamos del asegurado,,Continuar flujo normal con controles estandar
SIN-00771,POL-00095,ASEG-00096,VEH-00238,COND-00366,PROV-0019,Vehiculos,Choque,2024-02-19,2024-02-20,2060,2200,0,Reserva,Quito Sur,Quito,Atencion medica por accidente de transito con factura y formulario completo.,Si,PROV-0019,189,176,1,2,2,0,1,Estacionado,11,Si,No,Urbana,Noche lluvia,No,No,,0.14,0,normal,27100,500,Sucursal,No,1,0.076,10,17.0,12.4,Verde Bajo,Frecuencia moderada de reclamos del asegurado | Frecuencia moderada de reclamos del vehiculo | Antecedente de reclamo solo RC,,Continuar flujo normal con controles estandar
SIN-00772,POL-00022,ASEG-00004,VEH-00093,COND-00072,PROV-0002,Vehiculos,Choque,2024-04-29,2024-04-29,5140,6140,5140,Pago Total,Guayaquil Sur,Guayaquil,El asegurado reporta impacto lateral leve en interseccion urbana. Existe parte policial y fotografias del sitio.,Si,PROV-0002,140,225,0,4,3,1,0,Estacionado,11,Si,No aplica,Parqueadero,Noche seca,No,Si,,0.21,0,normal,16500,750,Broker,Si,0,0.3115,30,24.5,81.8,Rojo Alto,Alta frecuencia de reclamos del asegurado | Alta frecuencia de reclamos del vehiculo | Proveedor en lista restrictiva simulada | Relato ilogico frente al tipo de impacto,RF-03 | RF-04,Escalar a unidad antifraude para revision especializada
SIN-00773,POL-00022,ASEG-00004,VEH-00093,COND-00144,PROV-0055,Vehiculos,Responsabilidad Civil,2024-08-03,2024-08-03,850,1000,850,Reserva,Guayaquil Centro,Guayaquil,Colision posterior a baja velocidad durante trafico pesado. El tercero fue identificado y se adjunta contacto.,No,PROV-0055,236,129,0,6,5,0,0,Posterior,17,No,No aplica,Perimetral,Despejado,No,No,,0.21,0,normal,16500,750,Broker,No,2,0.0515,18,20.6,18.9,Verde Bajo,Alta frecuencia de reclamos del asegurado | Alta frecuencia de reclamos del vehiculo | Documentos incompletos,,Continuar flujo normal con controles estandar
SIN-00774,POL-00498,ASEG-00176,,,PROV-0020,Accidentes Personales,Accidente Personal,2023-07-09,2023-07-13,4690,5020,1880,Pago Parcial,Quito Norte,Quito,Atencion medica por accidente de transito con factura y formulario completo.,Si,PROV-0020,72,293,4,4,0,0,2,Frontal,9,No,No,Parqueadero,Neblina,No,No,,0.31,0,normal,30000,100,Banca Seguros,No,2,0.1563,11,19.3,13.9,Verde Bajo,Alta frecuencia de reclamos del asegurado | Reporte tardio entre 4 y 7 dias,,Continuar flujo normal con controles estandar
SIN-00775,POL-00066,ASEG-00180,VEH-00364,COND-00443,PROV-0055,Vehiculos,Responsabilidad Civil,2025-09-09,2025-09-10,600,610,240,Pago Total,Machala,Machala,El asegurado reporta impacto lateral leve en interseccion urbana. Existe parte policial y fotografias del sitio.,Si,PROV-0055,182,183,1,2,2,2,0,Multiple,11,Si,Si,Perimetral,Noche lluvia,No,No,,0.43,0,normal,18400,750,Banca Seguros,No,2,0.0326,11,3.2,8.3,Verde Bajo,Frecuencia moderada de reclamos del asegurado | Frecuencia moderada de reclamos del vehiculo | Frecuencia moderada de reclamos del conductor,,Continuar flujo normal con controles estandar
SIN-00776,POL-00423,ASEG-00272,VEH-00069,COND-00323,PROV-0007,Vehiculos,Danos Propios,2024-07-23,2024-07-23,1690,1720,1010,Pago Parcial,Guayaquil Centro,Guayaquil,El asegurado reporta impacto lateral leve en interseccion urbana. Existe parte policial y fotografias del sitio.,Si,PROV-0007,78,287,0,0,0,1,0,Multiple,21,Si,Si,Parqueadero,Despejado,No,No,,0.55,0,normal,35500,200,Broker,No,7,0.0476,5,4.8,4.9,Verde Bajo,Proveedor recurrente en casos observados,,Continuar flujo normal con controles estandar
SIN-00777,POL-00372,ASEG-00327,VEH-00164,COND-00087,PROV-0047,Vehiculos,Cristales,2024-01-02,2024-01-03,880,1060,0,Liquidado,Guayaquil Norte,Guayaquil,Colision posterior a baja velocidad durante trafico pesado. El tercero fue identificado y se adjunta contacto.,Si,PROV-0047,202,163,1,1,1,1,0,Estacionado,11,Si,Si,Parqueadero,Noche lluvia,No,No,,0.24,0,normal,35600,500,Broker,No,2,0.0247,0,12.7,4.5,Verde Bajo,Sin alertas relevantes,,Continuar flujo normal con controles estandar
SIN-00778,POL-00275,ASEG-00148,VEH-00001,COND-00284,PROV-0054,Vehiculos,Responsabilidad Civil,2025-07-04,2025-07-06,2420,2770,1940,Reserva,Ambato,Ambato,El asegurado reporta impacto lateral leve en interseccion urbana. Existe parte policial y fotografias del sitio.,Si,PROV-0054,115,250,2,3,2,2,0,Estacionado,17,Si,No,Urbana,Noche seca,No,Si,,0.22,0,normal,18900,200,Agente,No,0,0.128,21,27.8,61.2,Amarillo Medio,Alta frecuencia de reclamos del asegurado | Frecuencia moderada de reclamos del vehiculo | Frecuencia moderada de reclamos del conductor | Relato ilogico frente al tipo de impacto,RF-04,Escalar a revision documental y validacion de soportes
SIN-00779,POL-00285,ASEG-00252,VEH-00077,COND-00370,PROV-0018,Vehiculos,Gastos Medicos por Accidente,2025-08-14,2025-08-17,2970,3090,2380,Liquidado,Quito Centro,Quito,El asegurado reporta impacto lateral leve en interseccion urbana. Existe parte policial y fotografias del sitio.,Si,PROV-0018,240,125,3,6,2,1,1,Robo,1,No,Si,Residencial,Noche lluvia,No,No,,0.29,0,normal,37900,400,Banca Seguros,No,2,0.0784,14,25.3,18.0,Verde Bajo,Alta frecuencia de reclamos del asegurado | Frecuencia moderada de reclamos del vehiculo | Antecedente de reclamo solo RC,,Continuar flujo normal con controles estandar
SIN-00780,POL-00365,ASEG-00249,VEH-00303,COND-00240,PROV-0035,Vehiculos,Robo Total,2023-11-21,2023-11-25,8080,16970,8080,Reserva,Cuenca,Cuenca,Atencion medica por accidente de transito con factura y formulario completo.,Si,PROV-0035,38,327,4,1,2,0,0,Robo,8,Si,No,Residencial,Noche seca,No,No,,0.32,1,normal,22700,400,Directo Web,No,1,0.3559,14,25.0,17.8,Verde Bajo,Demora denuncia por robo mayor a 48 horas | Frecuencia moderada de reclamos del vehiculo | Reporte tardio entre 4 y 7 dias,,Continuar flujo normal con controles estandar
SIN-00781,POL-00121,ASEG-00152,VEH-00235,COND-00275,PROV-0022,Vehiculos,Robo Total,2023-05-07,2023-05-11,10100,15970,10100,Reserva,Cuenca,Cuenca,Atencion medica por accidente de transito con factura y formulario completo.,Si,PROV-0022,93,272,4,0,0,0,0,Robo,10,Si,No aplica,Residencial,Neblina,No,No,,0.32,0,normal,17000,400,Broker,No,2,0.5941,11,14.2,12.1,Verde Bajo,Demora denuncia por robo mayor a 48 horas | Reporte tardio entre 4 y 7 dias,,Continuar flujo normal con controles estandar
SIN-00782,POL-00442,ASEG-00223,VEH-00330,COND-00327,PROV-0005,Vehiculos,Responsabilidad Civil,2025-11-25,2025-11-26,1050,1000,0,Negativa,Quito Centro,Quito,Atencion medica por accidente de transito con factura y formulario completo.,Si,PROV-0005,274,91,1,1,2,1,0,Estacionado,18,Si,No,Urbana,Noche seca,Si,No,,0.21,0,normal,17600,250,Broker,No,2,0.0597,13,25.0,64.1,Amarillo Medio,Frecuencia moderada de reclamos del vehiculo | Documentos inconsistentes o fechas no coinciden,RF-02,Escalar a revision documental y validacion de soportes
SIN-00783,POL-00120,ASEG-00119,VEH-00377,COND-00456,PROV-0011,Vehiculos,Responsabilidad Civil,2024-12-19,2024-12-20,2180,2500,870,Pago Total,Guayaquil Sur,Guayaquil,Robo parcial de accesorios durante la noche. Se presenta denuncia y detalle de bienes afectados.,Si,PROV-0011,189,176,1,6,2,1,1,Estacionado,11,Si,No,Parqueadero,Lluvia,No,No,,0.51,0,normal,22200,250,Broker,No,9,0.0982,19,14.8,17.5,Verde Bajo,Alta frecuencia de reclamos del asegurado | Frecuencia moderada de reclamos del vehiculo | Antecedente de reclamo solo RC | Proveedor recurrente en casos observados,,Continuar flujo normal con controles estandar
SIN-00784,POL-00488,ASEG-00330,VEH-00269,COND-00112,PROV-0003,Vehiculos,Cristales,2025-07-19,2025-07-24,460,560,460,Reserva,Quito Sur,Quito,El asegurado reporta impacto lateral leve en interseccion urbana. Existe parte policial y fotografias del sitio.,Si,PROV-0003,116,249,5,0,0,0,0,Posterior,10,No,No aplica,Parqueadero,Noche seca,No,No,,0.3,0,normal,22700,750,Sucursal,No,1,0.0203,3,19.0,8.6,Verde Bajo,Reporte tardio entre 4 y 7 dias,,Continuar flujo normal con controles estandar
SIN-00785,POL-00237,ASEG-00336,,,PROV-0001,Accidentes Personales,Accidente Personal,2024-08-06,2024-08-11,1510,1580,1510,Reserva,Quito Norte,Quito,Robo parcial de accesorios durante la noche. Se presenta denuncia y detalle de bienes afectados.,Si,PROV-0001,107,258,5,0,0,0,0,Frontal,11,No,No,Perimetral,Noche seca,No,No,,0.14,0,normal,10000,0,Sucursal,No,0,0.151,3,1.3,2.4,Verde Bajo,Reporte tardio entre 4 y 7 dias,,Continuar flujo normal con controles estandar
SIN-00786,POL-00453,ASEG-00212,VEH-00165,COND-00129,PROV-0007,Vehiculos,Robo Total,2023-10-15,2023-10-17,33090,33140,19860,Reserva,Cuenca,Cuenca,El asegurado indica que fue impactado al salir de un parqueadero y el tercero abandono el lugar.,No,PROV-0007,141,224,2,1,1,0,0,Robo,23,Si,No,Parqueadero,Lluvia,No,No,,0.06,0,medio,46100,400,Banca Seguros,No,7,0.7178,13,34.6,20.6,Verde Bajo,Demora denuncia por robo entre 24 y 48 horas | Proveedor recurrente en casos observados | Documentos incompletos,,Continuar flujo normal con controles estandar
SIN-00787,POL-00494,ASEG-00335,VEH-00096,COND-00454,PROV-0026,Vehiculos,Choque,2025-11-13,2025-11-16,3340,2940,2670,Reserva,Loja,Loja,Colision posterior a baja velocidad durante trafico pesado. El tercero fue identificado y se adjunta contacto.,Si,PROV-0026,148,217,3,2,2,2,0,Volcadura,12,Si,Si,Residencial,Noche lluvia,No,No,,0.24,0,normal,21700,250,Broker,No,5,0.1539,16,35.0,22.6,Verde Bajo,Frecuencia moderada de reclamos del asegurado | Frecuencia moderada de reclamos del vehiculo | Frecuencia moderada de reclamos del conductor | Proveedor recurrente en casos observados,,Continuar flujo normal con controles estandar
SIN-00788,POL-00275,ASEG-00148,VEH-00001,COND-00115,PROV-0040,Vehiculos,Robo Parcial,2025-05-04,2025-05-04,3200,2780,0,Reserva,Ambato,Ambato,Reporto robo del vehiculo ocurrido cerca del fin de la poliza con denuncia tardia.,Si,PROV-0040,54,311,0,2,1,2,0,Robo,16,No,Si,Residencial,Lluvia,No,No,CLON-03,0.81,0,medio,18900,200,Agente,No,1,0.1693,12,38.0,21.1,Verde Bajo,Frecuencia moderada de reclamos del asegurado | Frecuencia moderada de reclamos del conductor | Narrativa con similitud entre 70% y 84%,,Continuar flujo normal con controles estandar
SIN-00789,POL-00479,ASEG-00169,VEH-00116,COND-00106,PROV-0016,Vehiculos,Choque,2024-02-24,2024-02-26,13490,13620,10800,Liquidado,Ambato,Ambato,Accidente en avenida principal durante lluvia. Se adjunta croquis y datos del tercero involucrado.,Si,PROV-0016,165,200,2,2,1,0,1,Volcadura,16,Si,No,Interprovincial,Neblina,No,No,,0.33,0,normal,37900,200,Banca Seguros,Si,1,0.3559,17,29.1,66.5,Amarillo Medio,Frecuencia moderada de reclamos del asegurado | Antecedente de reclamo solo RC | Proveedor en lista restrictiva simulada,RF-03,Escalar a revision documental y validacion de soportes
SIN-00790,POL-00235,ASEG-00120,VEH-00368,COND-00002,PROV-0033,Vehiculos,Choque,2023-11-21,2023-11-24,10570,10280,8460,Reserva,Quito Sur,Quito,Colision posterior a baja velocidad durante trafico pesado. El tercero fue identificado y se adjunta contacto.,Si,PROV-0033,299,66,3,1,1,1,0,Posterior,22,No aplica,No,Perimetral,Noche seca,No,No,,0.47,0,normal,44100,200,Banca Seguros,No,9,0.2397,5,22.5,11.1,Verde Bajo,Proveedor recurrente en casos observados,,Continuar flujo normal con controles estandar
SIN-00791,POL-00106,ASEG-00055,VEH-00070,COND-00286,PROV-0009,Vehiculos,Danos Propios,2024-03-07,2024-03-14,5500,4490,0,Liquidado,Quito Centro,Quito,Se reporta choque nocturno con danos moderados. No hay fotografias del momento del accidente.,Si,PROV-0009,14,351,7,0,0,0,0,Lateral,2,No aplica,No,Parqueadero,Lluvia,No,No,,0.19,1,medio,43600,1000,Directo Web,Si,2,0.1261,17,50.2,64.6,Amarillo Medio,Borde vigencia: siniestro entre dias 11 y 30 | Proveedor en lista restrictiva simulada | Reporte tardio entre 4 y 7 dias,RF-03,Escalar a revision documental y validacion de soportes
SIN-00792,POL-00257,ASEG-00147,VEH-00376,COND-00272,PROV-0008,Vehiculos,Choque,2026-02-12,2026-02-12,970,970,970,Liquidado,Santo Domingo,Santo Domingo,Accidente en avenida principal durante lluvia. Se adjunta croquis y datos del tercero involucrado.,Si,PROV-0008,291,74,0,4,3,0,1,Lateral,20,Si,No,Residencial,Lluvia,No,No,,0.08,0,normal,19200,400,Banca Seguros,No,1,0.0505,17,10.4,14.7,Verde Bajo,Alta frecuencia de reclamos del asegurado | Alta frecuencia de reclamos del vehiculo | Antecedente de reclamo solo RC,,Continuar flujo normal con controles estandar
SIN-00793,POL-00459,ASEG-00277,VEH-00013,COND-00265,PROV-0021,Vehiculos,Responsabilidad Civil,2025-02-23,2025-03-03,5240,3030,5240,Reserva,Quito Centro,Quito,Al salir de un parqueadero me chocaron y el otro vehiculo se fue del sitio.,No,PROV-0021,1,364,8,0,2,1,0,Multiple,0,No,No,Residencial,Neblina,No,Si,CLON-01,0.96,1,alto,33600,1000,Agente,No,0,0.156,39,68.3,85.9,Rojo Alto,Borde vigencia: siniestro dentro de primeros 10 dias | Frecuencia moderada de reclamos del vehiculo | Documentos incompletos | Relato ilogico frente al tipo de impacto | Reporte tardio mayor a 7 dias | Narrativa con similitud mayor a 85% frente a otro reclamo | Monto reclamado alto frente a suma asegurada o estimado,RF-04 | RF-05 | RF-07,Escalar a unidad antifraude para revision especializada
SIN-00794,POL-00039,ASEG-00202,VEH-00079,COND-00044,PROV-0035,Vehiculos,Choque,2026-05-05,2026-05-07,5110,4600,3070,Reserva,Santo Domingo,Santo Domingo,Atencion medica por accidente de transito con factura y formulario completo.,Si,PROV-0035,172,193,2,2,2,1,0,Frontal,17,Si,No,Parqueadero,Noche lluvia,No,No,,0.17,0,normal,50500,400,Banca Seguros,No,1,0.1012,7,11.1,8.4,Verde Bajo,Frecuencia moderada de reclamos del asegurado | Frecuencia moderada de reclamos del vehiculo,,Continuar flujo normal con controles estandar
SIN-00795,POL-00436,ASEG-00284,VEH-00377,COND-00360,PROV-0005,Vehiculos,Choque,2025-06-03,2025-06-04,8260,7650,6610,Reserva,Guayaquil Sur,Guayaquil,Atencion medica por accidente de transito con factura y formulario completo.,Si,PROV-0005,66,299,1,3,5,1,1,Lateral,20,No,No,Interprovincial,Noche seca,No,No,,0.43,0,normal,24500,500,Banca Seguros,No,2,0.3371,22,32.4,25.6,Verde Bajo,Alta frecuencia de reclamos del asegurado | Alta frecuencia de reclamos del vehiculo | Antecedente de reclamo solo RC | Evento sin tercero identificado ni evidencia de camaras,,Continuar flujo normal con controles estandar
SIN-00796,POL-00423,ASEG-00272,VEH-00069,COND-00304,PROV-0039,Vehiculos,Choque,2025-03-13,2025-03-14,11430,12130,4570,Pago Parcial,Guayaquil Centro,Guayaquil,Atencion medica por accidente de transito con factura y formulario completo.,Si,PROV-0039,311,54,1,1,1,1,0,Posterior,2,No aplica,No,Residencial,Neblina,No,No,,0.52,0,normal,35500,200,Broker,Si,2,0.322,10,25.0,72.1,Amarillo Medio,Proveedor en lista restrictiva simulada,RF-03,Escalar a revision documental y validacion de soportes
SIN-00797,POL-00284,ASEG-00055,VEH-00319,COND-00174,PROV-0035,Vehiculos,Choque,2025-02-12,2025-02-12,4630,4120,1850,Pago Total,Guayaquil Centro,Guayaquil,Accidente en avenida principal durante lluvia. Se adjunta croquis y datos del tercero involucrado.,Si,PROV-0035,289,76,0,7,1,0,0,Posterior,19,No,No,Parqueadero,Noche seca,No,No,,0.56,1,normal,11100,300,Broker,No,1,0.4171,13,28.1,18.3,Verde Bajo,Alta frecuencia de reclamos del asegurado | Evento sin tercero identificado ni evidencia de camaras,,Continuar flujo normal con controles estandar
SIN-00798,POL-00160,ASEG-00103,VEH-00116,COND-00062,PROV-0032,Vehiculos,Choque,2024-08-11,2024-08-14,2510,2210,0,Pago Parcial,Quito Norte,Quito,Robo parcial de accesorios durante la noche. Se presenta denuncia y detalle de bienes afectados.,Si,PROV-0032,276,89,3,3,5,1,0,Sin impacto,14,No,Si,Urbana,Neblina,No,No,,0.51,0,normal,14400,750,Broker,No,2,0.1743,14,29.7,19.5,Verde Bajo,Alta frecuencia de reclamos del asegurado | Alta frecuencia de reclamos del vehiculo,,Continuar flujo normal con controles estandar
SIN-00799,POL-00262,ASEG-00259,VEH-00081,COND-00047,PROV-0024,Vehiculos,Cristales,2025-08-09,2025-08-10,620,780,370,Negativa,Quito Centro,Quito,El asegurado reporta impacto lateral leve en interseccion urbana. Existe parte policial y fotografias del sitio.,Si,PROV-0024,111,254,1,2,0,2,0,Estacionado,3,Si,No,Perimetral,Noche lluvia,No,No,,0.42,0,normal,29300,300,Agente,No,0,0.0212,13,18.0,14.7,Verde Bajo,Frecuencia moderada de reclamos del asegurado | Frecuencia moderada de reclamos del conductor | Proveedor recurrente en casos observados,,Continuar flujo normal con controles estandar
SIN-00800,POL-00082,ASEG-00176,VEH-00169,COND-00121,PROV-0031,Vehiculos,Danos Propios,2023-02-16,2023-02-16,11140,9400,0,Pago Total,Quito Norte,Quito,El vehiculo fue encontrado con danos al amanecer. No se identifica tercero responsable.,Si,PROV-0031,12,353,0,1,1,0,1,Posterior,4,Si,No aplica,Interprovincial,Neblina,No,No,,0.32,0,medio,30300,750,Banca Seguros,No,8,0.3677,12,32.6,19.2,Verde Bajo,Borde vigencia: siniestro entre dias 11 y 30 | Antecedente de reclamo solo RC | Proveedor recurrente en casos observados,,Continuar flujo normal con controles estandar
SIN-00801,POL-00291,ASEG-00215,VEH-00379,COND-00060,PROV-0033,Vehiculos,Choque,2024-01-05,2024-01-07,810,850,0,Anticipo,Cuenca,Cuenca,Atencion medica por accidente de transito con factura y formulario completo.,Si,PROV-0033,57,308,2,0,0,0,0,Volcadura,6,No aplica,No,Parqueadero,Noche lluvia,No,No,,0.58,0,normal,17100,250,Sucursal,No,9,0.0474,5,20.6,10.5,Verde Bajo,Proveedor recurrente en casos observados,,Continuar flujo normal con controles estandar
SIN-00802,POL-00094,ASEG-00126,VEH-00181,COND-00262,PROV-0035,Vehiculos,Choque,2024-06-09,2024-06-10,8000,7230,8000,Reserva,Quito Norte,Quito,Ruptura de cristal por objeto en via. Se presenta factura y evidencia fotografica.,Si,PROV-0035,74,291,1,4,3,1,1,Posterior,0,Si,Si,Residencial,Noche lluvia,No,No,,0.1,0,normal,26300,250,Directo Web,No,1,0.3042,17,22.5,18.9,Verde Bajo,Alta frecuencia de reclamos del asegurado | Alta frecuencia de reclamos del vehiculo | Antecedente de reclamo solo RC,,Continuar flujo normal con controles estandar
SIN-00803,POL-00318,ASEG-00133,,,PROV-0048,Generales,Accidente Personal,2026-06-11,2026-06-13,14660,14790,0,Pago Total,Quito Sur,Quito,Ruptura de cristal por objeto en via. Se presenta factura y evidencia fotografica.,Si,PROV-0048,253,112,2,2,0,0,0,Posterior,9,No,Si,Perimetral,Noche seca,Si,No,,0.34,0,normal,100000,100,Directo Web,No,1,0.1466,14,5.5,72.2,Amarillo Medio,Frecuencia moderada de reclamos del asegurado | Documentos inconsistentes o fechas no coinciden,RF-02,Escalar a revision documental y validacion de soportes
